symbol,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,primaryExchange,sector,week52High,week52Low,ytdChange
KRYS,64456,close,0.45,0.03121,14.87,1530302400295,Krystal Biotech Inc.,14.87,1530302400295,-0.35,-0.02354,14.52,1529957136169,15.054,0,0,0,0,0,0,0,0,0,14.87,Close,"June 29, 2018",1530302400295,8249,14.35,153303975,14.35,1530279000619,-10.12,14.42,NASDAQ Capital Market,Healthcare,15.999,8.03,0.6510357080610021
KS,606533,close,-0.05,-0.00145,34.5,1530302522567,KapStone Paper and Packaging Corporation,34.5,1530302522567,0,0,34.5,1530303582000,34.65,0,0,0,0,1530302365003,0.02584,34.51,100,12244,34.5,Close,"June 29, 2018",1530302522567,473839,34.495,3373746893,34.55,1530279001868,21.56,34.55,New York Stock Exchange,Basic Materials,35.01,20.37,0.48462611294178465
KSM,31974,close,0.02,0.00184,10.88,1530302520956,Deutsche Strategic Municiple Income Trust of Beneficial Interest,10.88,1530302520956,-0.088,-0.00809,10.792,1529438505582,10.9,0,0,0,0,0,0,0,0,0,10.88,Close,"June 29, 2018",1530302520956,18510,10.87,121848765,10.9,1530279000405,,10.86,New York Stock Exchange,Financial Services,12.7955,10.67,-0.05063940361938924
KSS,4673566,close,-0.81,-0.01099,72.9,1530302516974,Kohl's Corporation,72.9,1530302516974,0,0,72.9,1530305797000,75.04,0,0,0,0,1530302381242,0.01791,72.92,100,47843,72.9,Close,"June 29, 2018",1530302516974,2671301,72.84,12181322093,74.63,1530279000309,18.94,73.71,New York Stock Exchange,Consumer Cyclical,79.92,36.21,0.30562408036583455
KST,8047,close,-0.0198,-0.00162,12.2402,1530302521444,Deutsche Strategic Income Trust Shares of Beneficial Interest,12.28,1530302521444,,,,,12.28,0,0,0,0,0,0,0,0,0,12.2402,Close,"June 29, 2018",1530302521444,836,12.24,53346513,12.28,1530279000552,,12.26,New York Stock Exchange,Financial Services,12.6612,12.1049,0.0012311970111590453
KSU,950040,close,0.71,0.00675,105.96,1530302413905,Kansas City Southern,105.96,1530302413905,0,0,105.96,1530304418938,107.9,0,0,0,0,1530302390077,0.02922,105.99,100,30250,105.96,Close,"June 29, 2018",1530302413905,1035250,105.89,10871549192,106.26,1530279000509,19.77,105.25,New York Stock Exchange,Industrials,114.91,99.47,0.0021599913009658625
KT,601505,close,0.07,0.0053,13.28,1530302521378,KT Corporation,13.28,1530302521378,0,0,13.28,1530302745195,13.36,0,0,0,0,1530302376499,0.07572,13.285,400,52722,13.28,Close,"June 29, 2018",1530302521378,696276,13.2,6509862560,13.31,1530279081150,,13.21,New York Stock Exchange,Communication Services,18.82,12.7,-0.1520604060913706
KTCC,8485,close,0.07,0.00932,7.58,1530302400583,Key Tronic Corporation,7.58,1530302400583,0.75,0.09894,8.33,1529524877000,7.58,0,0,0,0,0,0,0,0,0,7.58,Close,"June 29, 2018",1530302400583,6817,7.55,81558374,7.55,1530280088892,19.44,7.51,NASDAQ Global Market,Technology,8.6,6.69,0.109465137880987
KTF,70793,close,0.01,0.00091,11.02,1530302520956,Deutsche Municiple Income Trust,11.02,1530302520956,0.02,0.00181,11.04,1527192670028,11.05,0,0,0,0,1530281424678,0.00209,11.04,100,100,11.02,Close,"June 29, 2018",1530302520956,47847,11.01,434810917,11.01,1530279000407,,11.01,New York Stock Exchange,Financial Services,13.64,10.93,-0.0483523587265982
KTH,1199,close,0.5206,0.01555,34.0018,1530302523260,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,34.1,1530302523260,-1.0018,-0.02946,33,1527600229985,34.1,0,0,0,0,0,0,0,0,0,34.0018,Close,"June 29, 2018",1530302523260,1150,33.98,0,33.98,1530279000455,,33.4812,New York Stock Exchange,,35,30.26,0.09238099082208533
KTN,1236,close,0.4455,0.01436,31.4755,1530302521154,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),31.03,1530302521154,,,,,31.48,0,0,0,0,0,0,0,0,0,31.4755,Close,"June 29, 2018",1530302521154,1470,31.03,0,30.8,1530192600402,,31.03,New York Stock Exchange,,35.1099,30.31,-0.01716307692307692
KTOS,1023827,close,0.22,0.01949,11.51,1530302400434,Kratos Defense & Security Solutions Inc.,11.51,1530302400434,0,0,11.51,1530304882000,11.63,0,0,0,0,1530302397440,0.00954,11.51,82,7930,11.51,Close,"June 29, 2018",1530302400434,831237,11.34,1191435816,11.35,1530279000471,115.1,11.29,Nasdaq Global Select,Industrials,13.93,8.9,0.06967248175182472
KTOV,1010312,close,-0.01,-0.00377,2.64,1530302400364,Kitov Pharma Ltd.,2.64,1530302400364,-0.04,-0.01515,2.6,1530278820200,2.671,0,0,0,0,1530299273458,0.00161,2.63,100,200,2.64,Close,"June 29, 2018",1530302400364,124224,2.601,32823323,2.65,1530279000805,,2.65,NASDAQ Capital Market,Healthcare,3.81,1.27,0.11487406779661029
KTOVW,0,close,-0.07,-0.07778,0.83,1530043200512,,0.83,1530216000104,-0.15,-0.18072,0.68,1527859057965,0.83,0,0,0,0,0,0,0,0,0,0.83,Close,"June 26, 2018",1530043200512,550,0.65,0,0.9,1530019800339,,0.9,,,0.83,0,0.10793428571428572
KTP,13600,close,-0.034,-0.00255,13.306,1530302581189,Corts 7.625 Pfd,13.33,1530302581189,,,,,13.65,0,0,0,0,1530291537295,0.01503,13.4,100,320,13.306,Close,"June 29, 2018",1530302581189,21291,13.25,0,13.29,1530279000254,,13.34,New York Stock Exchange,,18,11.06,-0.07916346287300492
KTWO,317996,close,-0.01,-0.00044,22.5,1530302400417,K2M Group Holdings Inc.,22.5,1530302400417,0,0,22.5,1530302504032,22.72,0,0,0,0,1530302388739,0.02448,22.52,100,10747,22.5,Close,"June 29, 2018",1530302400417,439011,22.16,976401540,22.57,1530279000800,-25.86,22.51,Nasdaq Global Select,Healthcare,25.99,16.44,0.22705590834697228
KURA,336472,close,0.9,0.05202,18.2,1530302400531,Kura Oncology Inc.,18.2,1530302400531,0,0,18.2,1530302416635,18.35,0,0,0,0,1530302391929,0.01339,18.25,100,10526,18.2,Close,"June 29, 2018",1530302400531,786109,17,597975724,17.3,1530279000313,-11.3,17.3,Nasdaq Global Select,Healthcare,24.025,5.9,0.23001352750809062
KVHI,30748,close,0.25,0.01901,13.4,1530302400647,KVH Industries Inc.,13.4,1530302400647,0,0,13.4,1530302414675,13.55,0,0,0,0,1530302395251,0.00839,13.425,3,253,13.4,Close,"June 29, 2018",1530302400647,30155,13.1,234590276,13.2,1530279000408,-268,13.15,Nasdaq Global Select,Technology,13.55,9.05,0.3199808737864077
KW,809039,close,0.1,0.00475,21.15,1530302608603,Kennedy-Wilson Holdings Inc.,21.15,1530302608603,0,0,21.15,1530303582000,21.4,0,0,0,0,1530302394191,0.04989,21.175,55,47718,21.15,Close,"June 29, 2018",1530302608603,956464,20.855,3074406131,21.15,1530279000551,60.43,21.05,New York Stock Exchange,Real Estate,21.55,15.95,0.21007050697547178
KWEB,740244,close,0.73,0.0124,59.58,1530302400035,KraneShares Trust CSI China Internet,59.58,1530303000001,-0.2,-0.00336,59.38,1530305955940,59.99,0,0,0,0,1530302396092,0.01654,59.56,80,33268,59.58,Close,"June 29, 2018",1530302400035,2011366,59.16,202572000,59.53,1530279000094,,58.85,NYSE Arca,,68.39,47.44,-0.015975733855185942
KWR,39970,close,0.89,0.00578,154.87,1530302522130,Quaker Chemical Corporation,154.87,1530302522130,0,0,154.87,1530303099066,155.59,0,0,0,0,1530302215915,0.01407,154.99,100,699,154.87,Close,"June 29, 2018",1530302522130,49680,153.61,2063263319,154.67,1530279000307,29.67,153.98,New York Stock Exchange,Basic Materials,165.93,129.98,0.032275882284710615
KYE,114065,close,0.12,0.01286,9.45,1530302522569,Kayne Anderson Total Energy Return Fund Inc.,9.45,1530302522569,0.07,0.00741,9.52,1529006523530,9.46,0,0,0,0,1530302224594,0.02245,9.435,200,2898,9.45,Close,"June 29, 2018",1530302522569,129087,9.39,346518554,9.42,1530279001867,,9.33,New York Stock Exchange,Financial Services,11.45,8.3,-0.043451726699887186
KYN,289248,close,0.32,0.01728,18.84,1530302522569,Kayne Anderson MLP Investment Company,18.84,1530302522569,-0.85,-0.04512,17.99,1530132120798,18.85,0,0,0,0,1530302352920,0.06535,18.83,100,21999,18.84,Close,"June 29, 2018",1530302522569,336634,18.5,2174693645,18.6,1530279001873,,18.52,New York Stock Exchange,Financial Services,20.38,14.375,0.02828623024539985
KYO,28979,close,-1.06,-0.01886,55.15,1529956925505,Kyocera Corporation,55.15,1529956925505,1.03,0.01868,56.18,1529613278642,55.74,0,0,0,0,1529943756017,0.00295,55.215,100,112,55.15,Close,"June 25, 2018",1529956925505,37966,55.14,19950860662,55.64,1529933400304,18.14,56.21,New York Stock Exchange,Technology,71.92,53.79,-0.18287394573290888
KZIA,14166,close,-0.04,-0.01333,2.96,1530302400674,Kazia Therapeutics Limited,2.86,1530302400674,0.48,0.16216,3.44,1530045215433,3.17,0,0,0,0,1530298626275,0.00221,2.92,100,100,2.96,Close,"June 29, 2018",1530302400674,45249,2.73,14329248,2.98,1530279000785,,3,NASDAQ Capital Market,Healthcare,6.6842,1.63,-0.12974791044776124
L,1391890,close,-0.01,-0.00021,48.28,1530302545794,Loews Corporation,48.28,1530302545794,0,0,48.28,1530305157074,49.05,0,0,0,0,1530302394485,0.05187,48.275,25,68891,48.28,Close,"June 29, 2018",1530302545794,1328147,48.27,15416877071,48.55,1530279000504,16.42,48.29,New York Stock Exchange,Financial Services,53.59,45.01,-0.030067794192408872
LABL,135986,close,-0.6,-0.0092,64.65,1530302400350,Multi-Color Corporation,64.65,1530302400350,0,0,64.65,1530304331760,66.15,0,0,0,0,1530302395452,0.06858,64.7,28,7612,64.65,Close,"June 29, 2018",1530302400350,110994,64.6,1322413487,65.55,1530279000185,18.31,65.25,Nasdaq Global Select,Industrials,89.7,61.45,-0.1424153487249617
LAC,191270,close,0.14,0.02667,5.39,1530302521228,Lithium Americas Corp.,5.39,1530302521228,-0.02,-0.00371,5.37,1530278990016,5.45,0,0,0,0,1530297687405,0.00407,5.36,100,400,5.39,Close,"June 29, 2018",1530302521228,98280,5.25,477403290,5.26,1530279000402,,5.25,New York Stock Exchange,Basic Materials,10.95,3.075,-0.38386598573912667
LACQ,51762,close,0,0,9.66,1529438400336,Leisure Acquisition Corp.,9.66,1530302400042,,,,,9.66,0,0,0,0,0,0,0,0,0,9.66,Close,"June 19, 2018",1529438400336,100000,9.66,241500000,9.66,1530200946635,,9.66,NASDAQ Capital Market,Industrials,9.67,9.55,0.0010362694300517913
LACQU,39364,close,0,0,10.05,1530043200536,Leisure Acquisition Corp. Unit,10.04,1530216000428,-0.02,-0.00199,10.03,1528833860824,10.06,0,0,0,0,0,0,0,0,0,10.05,Close,"June 26, 2018",1530043200536,50100,10.04,0,10.04,1530205770941,,10.05,NASDAQ Capital Market,Industrials,10.07,9.3,0.010050251256281551
LACQW,15333,close,0.01,0.01429,0.71,1529524800470,Leisure Acquisition Corp. Warrant,0.71,1529524800470,,,,,0.72,0,0,0,0,0,0,0,0,0,0.71,Close,"June 20, 2018",1529524800470,26000,0.71,0,0.72,1529508689547,,0.7,NASDAQ Capital Market,,0.75,0.5,0.30519909090909075
LAD,257658,close,-1.84,-0.01909,94.57,1530302523238,Lithia Motors Inc.,94.57,1530302523238,0,0,94.57,1530303099066,96.67,0,0,0,0,1530302376655,0.03896,94.54,5,13543,94.57,Close,"June 29, 2018",1530302523238,347613,94.47,2359085721,96.4,1530279000604,10.9,96.41,New York Stock Exchange,Consumer Cyclical,127.99,87.9,-0.19235617122665555
LADR,954071,close,-0.04,-0.00255,15.62,1530302523240,Ladder Capital Corp Class A,15.62,1530302523240,0,0,15.62,1530302783716,15.74,0,0,0,0,1530302396863,0.05307,15.615,33,26429,15.62,Close,"June 29, 2018",1530302523240,498003,15.58,1738148115,15.7,1530279000603,9.24,15.66,New York Stock Exchange,Real Estate,16.265,12.825,0.20278991820356507
LAKE,51357,close,0.05,0.00355,14.15,1530302400247,Lakeland Industries Inc.,14.15,1530302400247,-0.159,-0.01124,13.991,1530130262495,14.253,0,0,0,0,1530301333069,0.01231,14.05,100,108,14.15,Close,"June 29, 2018",1530302400247,8773,14,114844216,14.15,1530279000566,18.38,14.1,NASDAQ Global Market,Healthcare,17.1846,12.2,-0.023941408934707926
LALT,178,close,-0.25,-0.01123,22.02,1529956800401,Invesco Multi-Strategy Alternative ETF,22.02,1530302400101,,,,,22.02,0,0,0,0,0,0,0,0,0,22.02,Close,"June 25, 2018",1529956800401,654,22.02,4404000,22.1,1529939825283,,22.27,NASDAQ Global Market,,23.5,19.26,0.007271387604070239
LAMR,525327,close,-0.09,-0.00132,68.31,1530302400286,Lamar Advertising Company,68.31,1530302400286,0,0,68.31,1530305157052,68.73,0,0,0,0,1530302390047,0.03169,68.34,100,17726,68.31,Close,"June 29, 2018",1530302400286,559356,67.69,6725877399,68.19,1530279000732,13.26,68.4,Nasdaq Global Select,Real Estate,79.165,61.36,-0.03828362285516103
LANC,111953,close,-0.57,-0.0041,138.42,1530302400531,Lancaster Colony Corporation,138.42,1530302400531,0,0,138.42,1530303099066,139.33,0,0,0,0,1530302342929,0.02129,138.55,100,3432,138.42,Close,"June 29, 2018",1530302400531,161202,137.73,3803541164,138.85,1530279000499,30.9,138.99,Nasdaq Global Select,Consumer Defensive,141.58,113.335,0.08163987893867
LAND,140558,close,-0.01,-0.00079,12.67,1530302400359,Gladstone Land Corporation,12.67,1530302400359,0,0,12.67,1530302414471,12.72,0,0,0,0,1530301065528,0.00766,12.655,100,351,12.67,Close,"June 29, 2018",1530302400359,45822,12.56,194879791,12.65,1530279000811,22.62,12.68,NASDAQ Global Market,Real Estate,14.29,11.2637,-0.0488455388591693
LANDP,1272,close,-0.0449,-0.00176,25.505,1530302400316,Gladstone Land Corporation 6.375% Series A Cumulative Term Preferred Stock,25.57,1530302400316,,,,,25.55,0,0,0,0,0,0,0,0,0,25.505,Close,"June 29, 2018",1530302400316,368,25.505,0,25.57,1530279000409,,25.5499,NASDAQ Global Market,Real Estate,26.94,25.36,0.014019328362964394
LARK,1934,close,0.25,0.00885,28.5,1530302400411,Landmark Bancorp Inc.,28.5,1530302400411,0.27,0.00947,28.77,1529093868920,28.73,0,0,0,0,1530279300792,0.0582,28.55,100,100,28.5,Close,"June 29, 2018",1530302400411,1718,28.419,118216461,28.55,1530279000665,,28.25,NASDAQ Global Market,Financial Services,29.59524,25.733335,0.028039368960855977
LASR,328511,close,-0.21,-0.00631,33.06,1530302400571,nLIGHT Inc.,33.06,1530302400571,0,0,33.06,1530304867000,35.3,0,0,0,0,1530301060276,0.01729,33.41,100,3234,33.06,Close,"June 29, 2018",1530302400571,187045,32.555,1146034752,33.34,1530279000651,,33.27,Nasdaq Global Select,Technology,42.79,22.14,0.2204061410018554
LAUR,810144,close,-0.45,-0.03045,14.33,1530302400554,Laureate Education Inc.,14.33,1530302400554,0,0,14.33,1530304316559,14.88,0,0,0,0,1530302397299,0.01434,14.33,100,5782,14.33,Close,"June 29, 2018",1530302400554,403208,14.31,3205576061,14.88,1530279000015,-14.47,14.78,Nasdaq Global Select,Consumer Defensive,18.24,10.46,-0.056944565217391344
LAWS,13239,close,0.25,0.01037,24.35,1530302400301,Lawson Products Inc.,24.35,1530302400301,0,0,24.35,1530302414436,24.7,0,0,0,0,0,0,0,0,0,24.35,Close,"June 29, 2018",1530302400301,12146,23.575,216430957,24.3,1530279000288,46.83,24.1,Nasdaq Global Select,Industrials,28,19.3,-0.009750724346076458
LAYN,259906,close,-0.25,-0.01596,15.41,1529006400451,Layne Christensen Company,15.41,1529006400451,0,0,15.41,1529008878000,15.66,0,0,0,0,1529006395193,0.01414,15.4,10,10578,15.41,Close,"June 14, 2018",1529006400451,748091,15.24,309248435,15.65,1528983000002,-10.27,15.66,Nasdaq Global Select,Industrials,16.96,8.185,0.20556886115444617
LAZ,642663,close,0.17,0.00349,48.91,1530302521598,Lazard LTD. LTD. Class A,48.91,1530302521598,0,0,48.91,1530305157066,49.66,0,0,0,0,1530302386377,0.02525,48.96,100,14125,48.91,Close,"June 29, 2018",1530302521598,559406,48.72,5842675178,49.16,1530279000505,11.62,48.74,New York Stock Exchange,Financial Services,60,40.5,-0.028443717841633888
LAZY,30953,close,0.3,0.03492,8.89,1530302400232,Lazydays Holdings Inc.,8.89,1530302400232,-1.46,-0.16423,7.43,1529438414076,8.94,0,0,0,0,1530281997683,0.004,8.69,83,83,8.89,Close,"June 29, 2018",1530302400232,20750,8.452,75312595,8.54,1530279000501,,8.59,NASDAQ Capital Market,Consumer Cyclical,11.66,7.25,-0.164179099099099
LB,4668340,close,-0.43,-0.01153,36.88,1530302568314,L Brands Inc.,36.88,1530302568314,0,0,36.88,1530304888000,37.74,0,0,0,0,1530302382097,0.01926,36.9,100,49263,36.88,Close,"June 29, 2018",1530302568314,2557788,36.79,10223286839,37.5,1530279000256,10.6,37.31,New York Stock Exchange,Consumer Cyclical,63.1,30.7,-0.37740957557948596
LBAI,119496,close,-0.15,-0.0075,19.85,1530302400493,Lakeland Bancorp Inc.,19.85,1530302400493,0,0,19.85,1530302416613,20.15,0,0,0,0,1530302380853,0.02345,19.85,42,2673,19.85,Close,"June 29, 2018",1530302400493,113987,19.75,942390243,20.05,1530279000636,16.82,20,Nasdaq Global Select,Financial Services,21.9,15.055,0.03491062051001979
LBC,82577,close,-0.185,-0.01583,11.505,1530302400444,Luther Burbank Corporation,11.505,1530302400444,-0.005,-0.00043,11.5,1530302450876,11.7,0,0,0,0,1530302394420,0.06551,11.51,100,4310,11.505,Close,"June 29, 2018",1530302400444,65791,11.41,650731716,11.69,1530279000443,,11.69,Nasdaq Global Select,Financial Services,13.6,11.02,-0.06581224651742729
LBIX,121612,close,-0.19,-0.13014,1.27,1530302400261,Leading Brands Inc,1.27,1530302400261,0.05,0.03937,1.32,1530304870846,1.54,0,0,0,0,1530299039127,0.00235,1.29,100,894,1.27,Close,"June 29, 2018",1530302400261,380426,1.18,3559063,1.38,1530279000667,,1.46,NASDAQ Capital Market,Consumer Defensive,3.75,0.74,-0.36044303030303027
LBRDA,201445,close,-0.07,-0.00092,75.64,1530302400617,Liberty Broadband Corporation Class A Common Stock,75.64,1530302400617,0,0,75.64,1530303099066,76.6,0,0,0,0,1530302318585,0.01976,75.67,100,2800,75.64,Close,"June 29, 2018",1530302400617,141700,74.64,13716849041,75.71,1530279000029,-504.27,75.71,Nasdaq Global Select,Communication Services,104.35,67.75,-0.14429485843714607
LBRDK,895270,close,-0.1,-0.00132,75.72,1530302400368,Liberty Broadband Corporation,75.72,1530302400368,0,0,75.72,1530303099066,76.85,0,0,0,0,1530302396799,0.01151,75.73,100,7894,75.72,Close,"June 29, 2018",1530302400368,685838,74.73,13731356549,76,1530279000200,-504.8,75.82,Nasdaq Global Select,Communication Services,104.66,68.33,-0.1461133137564943
LBRT,673878,close,-0.5,-0.02601,18.72,1530302521229,Liberty Oilfield Services Inc. Class A,18.72,1530302521229,0,0,18.72,1530302523259,19.266,0,0,0,0,1530302395672,0.04324,18.75,5,33228,18.72,Close,"June 29, 2018",1530302521229,768455,18.47,2212304253,19.1,1530279000402,27.94,19.22,New York Stock Exchange,Energy,23.9,16,-0.16532034482758626
LBTYA,1748652,close,-0.38,-0.01361,27.54,1530302400620,Liberty Global plc Class A Ordinary Shares,27.54,1530302400620,0,0,27.54,1530303099066,27.92,0,0,0,0,1530302399261,0.01347,27.54,100,33715,27.54,Close,"June 29, 2018",1530302400620,2502970,27.11,21983097855,27.92,1530279000828,-7.98,27.92,Nasdaq Global Select,Communication Services,39.73,27.11,-0.253676225165563
LBTYB,3580,close,0,0,28,1530302400249,Liberty Global plc Class B Ordinary Shares,28.85,1530302400249,4.35,0.15536,32.35,1529093873179,28,0,0,0,0,0,0,0,0,0,28,Close,"June 29, 2018",1530302400249,680,28,22350281044,28,1530279000442,,28,Nasdaq Global Select,Communication Services,39,28,-0.22544951590594742
LBTYK,2962356,close,-0.3,-0.01115,26.61,1530302400272,Liberty Global plc,26.61,1530302400272,0,0,26.61,1530305797000,26.81,0,0,0,0,1530302398734,0.01815,26.61,300,71452,26.61,Close,"June 29, 2018",1530302400272,3936749,26.08,21240749235,26.54,1530279000598,,26.91,Nasdaq Global Select,Communication Services,37.86,26.08,-0.23353457042665107
LBY,278087,close,0.07,0.00868,8.13,1530302400042,Libbey Inc.,8.13,1530303000002,-0.012,-0.00148,8.118,1530303723347,8.2,0,0,0,0,1530301831260,0.02391,8.13,100,2514,8.13,Close,"June 29, 2018",1530302400042,105144,8.05,179528262,8.12,1530279000018,32.52,8.06,NYSE American,Consumer Cyclical,10.3,4.6,0.0879599490229398
LC,3115963,close,0.03,0.00798,3.79,1530302830035,LendingClub Corporation,3.79,1530302830035,0,0,3.79,1530304588861,3.82,0,0,0,0,1530302377668,0.00835,3.785,100,27346,3.79,Close,"June 29, 2018",1530302830035,3274970,3.72,1590522031,3.8,1530279000501,-29.15,3.76,New York Stock Exchange,Financial Services,6.56,2.57,-0.10857011655011654
LCA,299284,close,-0.01,-0.00099,10.13,1530302400416,Landcadia Holdings Inc.,10.13,1530302400416,0.07,0.00691,10.2,1526650080019,10.15,0,0,0,0,0,0,0,0,0,10.13,Close,"June 29, 2018",1530302400416,3785,10.12,316562500,10.15,1530279000660,,10.14,NASDAQ Capital Market,Industrials,11,9.89,0.015058144433299914
LCAHU,13807,close,-0.2,-0.01709,11.5,1529956800229,Landcadia Holdings Inc. Unit,11.5,1530129600056,-0.75,-0.06522,10.75,1529698933588,11.5,0,0,0,0,0,0,0,0,0,11.5,Close,"June 25, 2018",1529956800229,377,11.5,0,11.7,1529933400552,,11.7,NASDAQ Capital Market,Industrials,13.08,9.66,0.07295739336492885
LCAHW,127916,close,-0.01,-0.0119,0.83,1529697600394,Landcadia Holdings Inc. Warrant,0.83,1530216000181,-0.15,-0.18072,0.68,1527082140626,0.83,0,0,0,0,0,0,0,0,0,0.83,Close,"June 22, 2018",1529697600394,7500,0.83,0,0.83,1530205103798,,0.84,NASDAQ Capital Market,,0.9,0.5,0.2086882352941175
LCI,751697,close,-0.05,-0.00366,13.6,1530302522380,Lannett Co Inc,13.6,1530302522380,0.1,0.00735,13.7,1530304191216,13.95,0,0,0,0,1530302382921,0.02051,13.625,82,11362,13.6,Close,"June 29, 2018",1530302522380,553974,13.55,516992440,13.85,1530279000561,5.06,13.65,New York Stock Exchange,Healthcare,30.35,12.7,-0.4286071458773784
